from,to,const,,,,,,,,,,,,
% Hybrid vehicles (GWh / thousand cars),,,,,,,,,,,,,,
ccMNTX,GD02,0.000000013,,,,,,,,,,,,
ccMNTX,GD05,0.000000013,,,,,,,,,,,,
ccMNUT,GD05,0.000000013,,,,,,,,,,,,
ccMNUT,GD11,0.000000013,,,,,,,,,,,,
ccMNWA,GD05,0.000000013,,,,,,,,,,,,
ccMNWA,GD11,0.000000013,,,,,,,,,,,,
ccMNWI,GD04,0.000000013,,,,,,,,,,,,
ccMNWI,GD05,0.000000013,,,,,,,,,,,,
ccMOOK,GD10,0.000000026,,,,,,,,,,,,
ccMOTN,GD09,0.000000013,,,,,,,,,,,,
ccMOTN,GD10,0.000000013,,,,,,,,,,,,
ccMSTN,GD09,0.000000026,,,,,,,,,,,,
ccMTND,GD05,0.000000013,,,,,,,,,,,,
ccMTND,GD11,0.000000013,,,,,,,,,,,,
ccMTWY,GD11,0.000000013,,,,,,,,,,,,
ccMTWY,GD12,0.000000013,,,,,,,,,,,,
ccNCNV,GD09,0.000000013,,,,,,,,,,,,
ccNCNV,GD11,0.000000013,,,,,,,,,,,,
ccNCNY,GD06,0.000000013,,,,,,,,,,,,
ccNCNY,GD09,0.000000013,,,,,,,,,,,,
ccNCOR,GD09,0.000000013,,,,,,,,,,,,
ccNCOR,GD11,0.000000013,,,,,,,,,,,,
ccNCPA,GD03,0.000000013,,,,,,,,,,,,
ccNCPA,GD09,0.000000013,,,,,,,,,,,,
ccNCSC,GD09,0.000000026,,,,,,,,,,,,
ccNCTN,GD09,0.000000026,,,,,,,,,,,,
ccNCTX,GD02,0.000000013,,,,,,,,,,,,
ccNCTX,GD09,0.000000013,,,,,,,,,,,,
ccNCUT,GD09,0.000000013,,,,,,,,,,,,
ccNCUT,GD11,0.000000013,,,,,,,,,,,,
ccNCVA,GD09,0.000000026,,,,,,,,,,,,
ccNCWA,GD09,0.000000013,,,,,,,,,,,,
ccNCWA,GD11,0.000000013,,,,,,,,,,,,
ccNDSD,GD05,0.000000026,,,,,,,,,,,,
ccNESD,GD05,0.000000013,,,,,,,,,,,,
ccNEWY,GD05,0.000000013,,,,,,,,,,,,
ccNEWY,GD12,0.000000013,,,,,,,,,,,,
ccNHVT,GD07,0.000000026,,,,,,,,,,,,
ccNJNY,GD03,0.000000013,,,,,,,,,,,,
ccNJNY,GD06,0.000000013,,,,,,,,,,,,
ccNJPA,GD03,0.000000026,,,,,,,,,,,,
ccNMTX,GD02,0.000000013,,,,,,,,,,,,
ccNMTX,GD12,0.000000013,,,,,,,,,,,,
ccNVNY,GD06,0.000000013,,,,,,,,,,,,
ccNVNY,GD11,0.000000013,,,,,,,,,,,,
ccNVOR,GD11,0.000000026,,,,,,,,,,,,
ccNVPA,GD03,0.000000013,,,,,,,,,,,,
ccNVPA,GD11,0.000000013,,,,,,,,,,,,
ccNVTX,GD02,0.000000013,,,,,,,,,,,,
ccNVTX,GD11,0.000000013,,,,,,,,,,,,
ccNVUT,GD11,0.000000026,,,,,,,,,,,,
ccNVWA,GD11,0.000000026,,,,,,,,,,,,
ccNYOR,GD06,0.000000013,,,,,,,,,,,,
ccNYOR,GD11,0.000000013,,,,,,,,,,,,
ccNYPA,GD03,0.000000013,,,,,,,,,,,,
ccNYPA,GD06,0.000000013,,,,,,,,,,,,
ccNYTX,GD02,0.000000013,,,,,,,,,,,,
ccNYTX,GD06,0.000000013,,,,,,,,,,,,
ccNYUT,GD06,0.000000013,,,,,,,,,,,,
ccNYUT,GD11,0.000000013,,,,,,,,,,,,
ccNYVT,GD06,0.000000013,,,,,,,,,,,,
ccNYVT,GD07,0.000000013,,,,,,,,,,,,
ccNYWA,GD06,0.000000013,,,,,,,,,,,,
ccNYWA,GD11,0.000000013,,,,,,,,,,,,
ccOHPA,GD01,0.000000013,,,,,,,,,,,,
ccOHPA,GD03,0.000000013,,,,,,,,,,,,
ccOHWV,GD01,0.000000026,,,,,,,,,,,,
ccOKTX,GD02,0.000000013,,,,,,,,,,,,
ccOKTX,GD10,0.000000013,,,,,,,,,,,,
ccORPA,GD03,0.000000013,,,,,,,,,,,,
ccORPA,GD11,0.000000013,,,,,,,,,,,,
ccORTX,GD02,0.000000013,,,,,,,,,,,,
ccORTX,GD11,0.000000013,,,,,,,,,,,,
ccORUT,GD11,0.000000026,,,,,,,,,,,,
ccORWA,GD11,0.000000026,,,,,,,,,,,,
ccPATX,GD02,0.000000013,,,,,,,,,,,,
ccPATX,GD03,0.000000013,,,,,,,,,,,,
ccPAUT,GD03,0.000000013,,,,,,,,,,,,
ccPAUT,GD11,0.000000013,,,,,,,,,,,,
ccPAWA,GD03,0.000000013,,,,,,,,,,,,
ccPAWA,GD11,0.000000013,,,,,,,,,,,,
ccPAWV,GD01,0.000000013,,,,,,,,,,,,
ccPAWV,GD03,0.000000013,,,,,,,,,,,,
ccSDWY,GD05,0.000000013,,,,,,,,,,,,
ccSDWY,GD12,0.000000013,,,,,,,,,,,,
ccTNVA,GD09,0.000000026,,,,,,,,,,,,
ccTXUT,GD02,0.000000013,,,,,,,,,,,,
ccTXUT,GD11,0.000000013,,,,,,,,,,,,
ccTXWA,GD02,0.000000013,,,,,,,,,,,,
ccTXWA,GD11,0.000000013,,,,,,,,,,,,
ccUTWA,GD11,0.000000026,,,,,,,,,,,,
ccUTWY,GD11,0.000000013,,,,,,,,,,,,
ccUTWY,GD12,0.000000013,,,,,,,,,,,,
ccVAWV,GD01,0.000000013,,,,,,,,,,,,
ccVAWV,GD09,0.000000013,,,,,,,,,,,,
ccFLAL,GD09,0.000000013,,,,,,,,,,,,
ccFLAL,GD08,0.000000013,,,,,,,,,,,,
ccGAAL,GD09,0.000000026,,,,,,,,,,,,
ccMSAL,GD09,0.000000026,,,,,,,,,,,,
ccTNAL,GD09,0.000000026,,,,,,,,,,,,
ccLAAR,GD10,0.000000026,,,,,,,,,,,,
ccMOAR,GD10,0.000000026,,,,,,,,,,,,
ccOKAR,GD10,0.000000026,,,,,,,,,,,,
ccTNAR,GD10,0.000000013,,,,,,,,,,,,
ccTNAR,GD09,0.000000013,,,,,,,,,,,,
ccTXAR,GD10,0.000000013,,,,,,,,,,,,
ccTXAR,GD02,0.000000013,,,,,,,,,,,,
ccCAAZ,GD13,0.000000013,,,,,,,,,,,,
ccCAAZ,GD12,0.000000013,,,,,,,,,,,,
ccCOAZ,GD12,0.000000026,,,,,,,,,,,,
ccFLAZ,GD12,0.000000013,,,,,,,,,,,,
ccFLAZ,GD08,0.000000013,,,,,,,,,,,,
ccGAAZ,GD12,0.000000013,,,,,,,,,,,,
ccGAAZ,GD09,0.000000013,,,,,,,,,,,,
ccILAZ,GD12,0.000000013,,,,,,,,,,,,
ccILAZ,GD04,0.000000013,,,,,,,,,,,,
ccMAAZ,GD12,0.000000013,,,,,,,,,,,,
ccMAAZ,GD07,0.000000013,,,,,,,,,,,,
ccMDAZ,GD12,0.000000013,,,,,,,,,,,,
ccMDAZ,GD01,0.000000013,,,,,,,,,,,,
ccMIAZ,GD12,0.000000013,,,,,,,,,,,,
ccMIAZ,GD01,0.000000013,,,,,,,,,,,,
ccMNAZ,GD12,0.000000013,,,,,,,,,,,,
ccMNAZ,GD05,0.000000013,,,,,,,,,,,,
ccNCAZ,GD12,0.000000013,,,,,,,,,,,,
ccNCAZ,GD09,0.000000013,,,,,,,,,,,,
ccNMAZ,GD12,0.000000026,,,,,,,,,,,,
ccNVAZ,GD12,0.000000013,,,,,,,,,,,,
ccNVAZ,GD11,0.000000013,,,,,,,,,,,,
ccNYAZ,GD12,0.000000013,,,,,,,,,,,,
ccNYAZ,GD06,0.000000013,,,,,,,,,,,,
ccORAZ,GD12,0.000000013,,,,,,,,,,,,
ccORAZ,GD11,0.000000013,,,,,,,,,,,,
ccPAAZ,GD12,0.000000013,,,,,,,,,,,,
ccPAAZ,GD03,0.000000013,,,,,,,,,,,,
ccTXAZ,GD12,0.000000013,,,,,,,,,,,,
ccTXAZ,GD02,0.000000013,,,,,,,,,,,,
ccUTAZ,GD12,0.000000013,,,,,,,,,,,,
ccUTAZ,GD11,0.000000013,,,,,,,,,,,,
ccWAAZ,GD12,0.000000013,,,,,,,,,,,,
ccWAAZ,GD11,0.000000013,,,,,,,,,,,,
ccCOCA,GD13,0.000000013,,,,,,,,,,,,
ccCOCA,GD12,0.000000013,,,,,,,,,,,,
ccFLCA,GD13,0.000000013,,,,,,,,,,,,
ccFLCA,GD08,0.000000013,,,,,,,,,,,,
ccGACA,GD13,0.000000013,,,,,,,,,,,,
ccGACA,GD09,0.000000013,,,,,,,,,,,,
ccILCA,GD13,0.000000013,,,,,,,,,,,,
ccILCA,GD04,0.000000013,,,,,,,,,,,,
ccMACA,GD13,0.000000013,,,,,,,,,,,,
ccMACA,GD07,0.000000013,,,,,,,,,,,,
ccMDCA,GD13,0.000000013,,,,,,,,,,,,
ccMDCA,GD01,0.000000013,,,,,,,,,,,,
ccMICA,GD13,0.000000013,,,,,,,,,,,,
ccMICA,GD01,0.000000013,,,,,,,,,,,,
ccMNCA,GD13,0.000000013,,,,,,,,,,,,
ccMNCA,GD05,0.000000013,,,,,,,,,,,,
ccNCCA,GD13,0.000000013,,,,,,,,,,,,
ccNCCA,GD09,0.000000013,,,,,,,,,,,,
ccNVCA,GD13,0.000000013,,,,,,,,,,,,
ccNVCA,GD11,0.000000013,,,,,,,,,,,,
ccNYCA,GD13,0.000000013,,,,,,,,,,,,
ccNYCA,GD06,0.000000013,,,,,,,,,,,,
ccORCA,GD13,0.000000013,,,,,,,,,,,,
ccORCA,GD11,0.000000013,,,,,,,,,,,,
ccPACA,GD13,0.000000013,,,,,,,,,,,,
ccPACA,GD03,0.000000013,,,,,,,,,,,,
ccTXCA,GD13,0.000000013,,,,,,,,,,,,
ccTXCA,GD02,0.000000013,,,,,,,,,,,,
ccUTCA,GD13,0.000000013,,,,,,,,,,,,
ccUTCA,GD11,0.000000013,,,,,,,,,,,,
ccWACA,GD13,0.000000013,,,,,,,,,,,,
ccWACA,GD11,0.000000013,,,,,,,,,,,,
ccFLCO,GD12,0.000000013,,,,,,,,,,,,
ccFLCO,GD08,0.000000013,,,,,,,,,,,,
ccGACO,GD12,0.000000013,,,,,,,,,,,,
ccGACO,GD09,0.000000013,,,,,,,,,,,,
ccILCO,GD12,0.000000013,,,,,,,,,,,,
ccILCO,GD04,0.000000013,,,,,,,,,,,,
ccKSCO,GD12,0.000000013,,,,,,,,,,,,
ccKSCO,GD10,0.000000013,,,,,,,,,,,,
ccMACO,GD12,0.000000013,,,,,,,,,,,,
ccMACO,GD07,0.000000013,,,,,,,,,,,,
ccMDCO,GD12,0.000000013,,,,,,,,,,,,
ccMDCO,GD01,0.000000013,,,,,,,,,,,,
ccMICO,GD12,0.000000013,,,,,,,,,,,,
ccMICO,GD01,0.000000013,,,,,,,,,,,,
ccMNCO,GD12,0.000000013,,,,,,,,,,,,
ccMNCO,GD05,0.000000013,,,,,,,,,,,,
ccNCCO,GD12,0.000000013,,,,,,,,,,,,
ccNCCO,GD09,0.000000013,,,,,,,,,,,,
ccNECO,GD12,0.000000013,,,,,,,,,,,,
ccNECO,GD05,0.000000013,,,,,,,,,,,,
ccNMCO,GD12,0.000000026,,,,,,,,,,,,
ccNVCO,GD12,0.000000013,,,,,,,,,,,,
ccNVCO,GD11,0.000000013,,,,,,,,,,,,
ccNYCO,GD12,0.000000013,,,,,,,,,,,,
ccNYCO,GD06,0.000000013,,,,,,,,,,,,
ccORCO,GD12,0.000000013,,,,,,,,,,,,
ccORCO,GD11,0.000000013,,,,,,,,,,,,
ccPACO,GD12,0.000000013,,,,,,,,,,,,
ccPACO,GD03,0.000000013,,,,,,,,,,,,
ccTXCO,GD12,0.000000013,,,,,,,,,,,,
ccTXCO,GD02,0.000000013,,,,,,,,,,,,
ccUTCO,GD12,0.000000013,,,,,,,,,,,,
ccUTCO,GD11,0.000000013,,,,,,,,,,,,
ccWACO,GD12,0.000000013,,,,,,,,,,,,
ccWACO,GD11,0.000000013,,,,,,,,,,,,
ccWYCO,GD12,0.000000026,,,,,,,,,,,,
ccMACT,GD07,0.000000026,,,,,,,,,,,,
ccNYCT,GD07,0.000000013,,,,,,,,,,,,
ccNYCT,GD06,0.000000013,,,,,,,,,,,,
ccRICT,GD07,0.000000026,,,,,,,,,,,,
ccMDDE,GD03,0.000000013,,,,,,,,,,,,
ccMDDE,GD01,0.000000013,,,,,,,,,,,,
ccNJDE,GD03,0.000000026,,,,,,,,,,,,
ccPADE,GD03,0.000000026,,,,,,,,,,,,
ccGAFL,GD09,0.000000013,,,,,,,,,,,,
ccGAFL,GD08,0.000000013,,,,,,,,,,,,
ccILFL,GD08,0.000000013,,,,,,,,,,,,
ccILFL,GD04,0.000000013,,,,,,,,,,,,
ccMAFL,GD08,0.000000013,,,,,,,,,,,,
ccMAFL,GD07,0.000000013,,,,,,,,,,,,
ccMDFL,GD08,0.000000013,,,,,,,,,,,,
ccMDFL,GD01,0.000000013,,,,,,,,,,,,
ccMIFL,GD08,0.000000013,,,,,,,,,,,,
ccMIFL,GD01,0.000000013,,,,,,,,,,,,
ccMNFL,GD08,0.000000013,,,,,,,,,,,,
ccMNFL,GD05,0.000000013,,,,,,,,,,,,
ccNCFL,GD09,0.000000013,,,,,,,,,,,,
ccNCFL,GD08,0.000000013,,,,,,,,,,,,
ccNVFL,GD11,0.000000013,,,,,,,,,,,,
ccNVFL,GD08,0.000000013,,,,,,,,,,,,
ccNYFL,GD08,0.000000013,,,,,,,,,,,,
ccNYFL,GD06,0.000000013,,,,,,,,,,,,
ccORFL,GD11,0.000000013,,,,,,,,,,,,
ccORFL,GD08,0.000000013,,,,,,,,,,,,
ccPAFL,GD08,0.000000013,,,,,,,,,,,,
ccPAFL,GD03,0.000000013,,,,,,,,,,,,
ccTXFL,GD08,0.000000013,,,,,,,,,,,,
ccTXFL,GD02,0.000000013,,,,,,,,,,,,
ccUTFL,GD11,0.000000013,,,,,,,,,,,,
ccUTFL,GD08,0.000000013,,,,,,,,,,,,
ccWAFL,GD11,0.000000013,,,,,,,,,,,,
ccWAFL,GD08,0.000000013,,,,,,,,,,,,
ccILGA,GD09,0.000000013,,,,,,,,,,,,
ccILGA,GD04,0.000000013,,,,,,,,,,,,
ccMAGA,GD09,0.000000013,,,,,,,,,,,,
ccMAGA,GD07,0.000000013,,,,,,,,,,,,
ccMDGA,GD09,0.000000013,,,,,,,,,,,,
ccMDGA,GD01,0.000000013,,,,,,,,,,,,
ccMIGA,GD09,0.000000013,,,,,,,,,,,,
ccMIGA,GD01,0.000000013,,,,,,,,,,,,
ccMNGA,GD09,0.000000013,,,,,,,,,,,,
ccMNGA,GD05,0.000000013,,,,,,,,,,,,
ccNCGA,GD09,0.000000026,,,,,,,,,,,,
ccNVGA,GD11,0.000000013,,,,,,,,,,,,
ccNVGA,GD09,0.000000013,,,,,,,,,,,,
ccNYGA,GD09,0.000000013,,,,,,,,,,,,
ccNYGA,GD06,0.000000013,,,,,,,,,,,,
ccORGA,GD11,0.000000013,,,,,,,,,,,,
ccORGA,GD09,0.000000013,,,,,,,,,,,,
ccPAGA,GD09,0.000000013,,,,,,,,,,,,
ccPAGA,GD03,0.000000013,,,,,,,,,,,,
ccSCGA,GD09,0.000000026,,,,,,,,,,,,
ccTNGA,GD09,0.000000026,,,,,,,,,,,,
ccTXGA,GD09,0.000000013,,,,,,,,,,,,
ccTXGA,GD02,0.000000013,,,,,,,,,,,,
ccUTGA,GD11,0.000000013,,,,,,,,,,,,
ccUTGA,GD09,0.000000013,,,,,,,,,,,,
ccWAGA,GD11,0.000000013,,,,,,,,,,,,
ccWAGA,GD09,0.000000013,,,,,,,,,,,,
ccILIA,GD05,0.000000013,,,,,,,,,,,,
ccILIA,GD04,0.000000013,,,,,,,,,,,,
ccMNIA,GD05,0.000000026,,,,,,,,,,,,
ccMOIA,GD10,0.000000013,,,,,,,,,,,,
ccMOIA,GD05,0.000000013,,,,,,,,,,,,
ccNEIA,GD05,0.000000013,,,,,,,,,,,,
ccSDIA,GD05,0.000000026,,,,,,,,,,,,
ccWIIA,GD05,0.000000013,,,,,,,,,,,,
ccWIIA,GD04,0.000000013,,,,,,,,,,,,
ccMTID,GD11,0.000000026,,,,,,,,,,,,
ccORID,GD11,0.000000026,,,,,,,,,,,,
ccUTID,GD11,0.000000026,,,,,,,,,,,,
ccWAID,GD11,0.000000026,,,,,,,,,,,,
ccWYID,GD12,0.000000013,,,,,,,,,,,,
ccWYID,GD11,0.000000013,,,,,,,,,,,,
ccINIL,GD04,0.000000013,,,,,,,,,,,,
ccINIL,GD01,0.000000013,,,,,,,,,,,,
ccKYIL,GD04,0.000000013,,,,,,,,,,,,
ccKYIL,GD01,0.000000013,,,,,,,,,,,,
ccMAIL,GD07,0.000000013,,,,,,,,,,,,
ccMAIL,GD04,0.000000013,,,,,,,,,,,,
ccMDIL,GD04,0.000000013,,,,,,,,,,,,
ccMDIL,GD01,0.000000013,,,,,,,,,,,,
ccMIIL,GD04,0.000000013,,,,,,,,,,,,
ccMIIL,GD01,0.000000013,,,,,,,,,,,,
ccMNIL,GD05,0.000000013,,,,,,,,,,,,
ccMNIL,GD04,0.000000013,,,,,,,,,,,,
ccMOIL,GD10,0.000000013,,,,,,,,,,,,
ccMOIL,GD04,0.000000013,,,,,,,,,,,,
ccNCIL,GD09,0.000000013,,,,,,,,,,,,
ccNCIL,GD04,0.000000013,,,,,,,,,,,,
ccNVIL,GD11,0.000000013,,,,,,,,,,,,
ccNVIL,GD04,0.000000013,,,,,,,,,,,,
ccNYIL,GD06,0.000000013,,,,,,,,,,,,
ccNYIL,GD04,0.000000013,,,,,,,,,,,,
ccORIL,GD11,0.000000013,,,,,,,,,,,,
ccORIL,GD04,0.000000013,,,,,,,,,,,,
ccPAIL,GD04,0.000000013,,,,,,,,,,,,
ccPAIL,GD03,0.000000013,,,,,,,,,,,,
ccTXIL,GD04,0.000000013,,,,,,,,,,,,
ccTXIL,GD02,0.000000013,,,,,,,,,,,,
ccUTIL,GD11,0.000000013,,,,,,,,,,,,
ccUTIL,GD04,0.000000013,,,,,,,,,,,,
ccWAIL,GD11,0.000000013,,,,,,,,,,,,
ccWAIL,GD04,0.000000013,,,,,,,,,,,,
ccWIIL,GD04,0.000000026,,,,,,,,,,,,
ccKYIN,GD01,0.000000026,,,,,,,,,,,,
ccMIIN,GD01,0.000000026,,,,,,,,,,,,
ccOHIN,GD01,0.000000026,,,,,,,,,,,,
ccMOKS,GD10,0.000000026,,,,,,,,,,,,
ccNEKS,GD10,0.000000013,,,,,,,,,,,,
ccNEKS,GD05,0.000000013,,,,,,,,,,,,
ccOKKS,GD10,0.000000026,,,,,,,,,,,,
ccOHKY,GD01,0.000000026,,,,,,,,,,,,
ccTNKY,GD09,0.000000013,,,,,,,,,,,,
ccTNKY,GD01,0.000000013,,,,,,,,,,,,
ccWVKY,GD01,0.000000026,,,,,,,,,,,,
ccMSLA,GD10,0.000000013,,,,,,,,,,,,
ccMSLA,GD09,0.000000013,,,,,,,,,,,,
ccTXLA,GD10,0.000000013,,,,,,,,,,,,
ccTXLA,GD02,0.000000013,,,,,,,,,,,,
ccMDMA,GD07,0.000000013,,,,,,,,,,,,
ccMDMA,GD01,0.000000013,,,,,,,,,,,,
ccMIMA,GD07,0.000000013,,,,,,,,,,,,
ccMIMA,GD01,0.000000013,,,,,,,,,,,,
ccMNMA,GD07,0.000000013,,,,,,,,,,,,
ccMNMA,GD05,0.000000013,,,,,,,,,,,,
ccNCMA,GD09,0.000000013,,,,,,,,,,,,
ccNCMA,GD07,0.000000013,,,,,,,,,,,,
ccNHMA,GD07,0.000000026,,,,,,,,,,,,
ccNVMA,GD11,0.000000013,,,,,,,,,,,,
ccNVMA,GD07,0.000000013,,,,,,,,,,,,
ccNYMA,GD07,0.000000013,,,,,,,,,,,,
ccNYMA,GD06,0.000000013,,,,,,,,,,,,
ccORMA,GD11,0.000000013,,,,,,,,,,,,
ccORMA,GD07,0.000000013,,,,,,,,,,,,
ccPAMA,GD07,0.000000013,,,,,,,,,,,,
ccPAMA,GD03,0.000000013,,,,,,,,,,,,
ccTXMA,GD07,0.000000013,,,,,,,,,,,,
ccTXMA,GD02,0.000000013,,,,,,,,,,,,
ccUTMA,GD11,0.000000013,,,,,,,,,,,,
ccUTMA,GD07,0.000000013,,,,,,,,,,,,
ccVTMA,GD07,0.000000026,,,,,,,,,,,,
ccWAMA,GD11,0.000000013,,,,,,,,,,,,
ccWAMA,GD07,0.000000013,,,,,,,,,,,,
ccMIMD,GD01,0.000000013,,,,,,,,,,,,
ccMNMD,GD05,0.000000013,,,,,,,,,,,,
ccMNMD,GD01,0.000000013,,,,,,,,,,,,
ccNCMD,GD09,0.000000013,,,,,,,,,,,,
ccNCMD,GD01,0.000000013,,,,,,,,,,,,
ccNVMD,GD11,0.000000013,,,,,,,,,,,,
ccNVMD,GD01,0.000000013,,,,,,,,,,,,
ccNYMD,GD06,0.000000013,,,,,,,,,,,,
ccNYMD,GD01,0.000000013,,,,,,,,,,,,
ccORMD,GD11,0.000000013,,,,,,,,,,,,
ccORMD,GD01,0.000000013,,,,,,,,,,,,
ccPAMD,GD03,0.000000013,,,,,,,,,,,,
ccPAMD,GD01,0.000000013,,,,,,,,,,,,
ccTXMD,GD02,0.000000013,,,,,,,,,,,,
ccTXMD,GD01,0.000000013,,,,,,,,,,,,
ccUTMD,GD11,0.000000013,,,,,,,,,,,,
ccUTMD,GD01,0.000000013,,,,,,,,,,,,
ccVAMD,GD09,0.000000013,,,,,,,,,,,,
ccVAMD,GD01,0.000000013,,,,,,,,,,,,
ccWAMD,GD11,0.000000013,,,,,,,,,,,,
ccWAMD,GD01,0.000000013,,,,,,,,,,,,
ccWVMD,GD01,0.000000013,,,,,,,,,,,,
ccNHME,GD07,0.000000026,,,,,,,,,,,,
ccMNMI,GD05,0.000000013,,,,,,,,,,,,
ccMNMI,GD01,0.000000013,,,,,,,,,,,,
ccNCMI,GD09,0.000000013,,,,,,,,,,,,
ccNCMI,GD01,0.000000013,,,,,,,,,,,,
ccNVMI,GD11,0.000000013,,,,,,,,,,,,
ccNVMI,GD01,0.000000013,,,,,,,,,,,,
ccNYMI,GD06,0.000000013,,,,,,,,,,,,
ccNYMI,GD01,0.000000013,,,,,,,,,,,,
ccOHMI,GD01,0.000000026,,,,,,,,,,,,
ccORMI,GD11,0.000000013,,,,,,,,,,,,
ccORMI,GD01,0.000000013,,,,,,,,,,,,
ccPAMI,GD03,0.000000013,,,,,,,,,,,,
ccPAMI,GD01,0.000000013,,,,,,,,,,,,
ccTXMI,GD02,0.000000013,,,,,,,,,,,,
ccTXMI,GD01,0.000000013,,,,,,,,,,,,
ccUTMI,GD11,0.000000013,,,,,,,,,,,,
ccUTMI,GD01,0.000000013,,,,,,,,,,,,
ccWAMI,GD11,0.000000013,,,,,,,,,,,,
ccWAMI,GD01,0.000000013,,,,,,,,,,,,
ccWIMI,GD04,0.000000013,,,,,,,,,,,,
ccWIMI,GD01,0.000000013,,,,,,,,,,,,
ccNCMN,GD09,0.000000013,,,,,,,,,,,,
ccNCMN,GD05,0.000000013,,,,,,,,,,,,
ccNDMN,GD05,0.000000026,,,,,,,,,,,,
ccNVMN,GD11,0.000000013,,,,,,,,,,,,
ccNVMN,GD05,0.000000013,,,,,,,,,,,,
ccNYMN,GD06,0.000000013,,,,,,,,,,,,
ccNYMN,GD05,0.000000013,,,,,,,,,,,,
ccORMN,GD11,0.000000013,,,,,,,,,,,,
ccORMN,GD05,0.000000013,,,,,,,,,,,,
ccPAMN,GD05,0.000000013,,,,,,,,,,,,
ccPAMN,GD03,0.000000013,,,,,,,,,,,,
ccSDMN,GD05,0.000000026,,,,,,,,,,,,
ccTXMN,GD05,0.000000013,,,,,,,,,,,,
ccTXMN,GD02,0.000000013,,,,,,,,,,,,
ccUTMN,GD11,0.000000013,,,,,,,,,,,,
ccUTMN,GD05,0.000000013,,,,,,,,,,,,
ccWAMN,GD11,0.000000013,,,,,,,,,,,,
ccWAMN,GD05,0.000000013,,,,,,,,,,,,
ccWIMN,GD05,0.000000013,,,,,,,,,,,,
ccWIMN,GD04,0.000000013,,,,,,,,,,,,
ccOKMO,GD10,0.000000026,,,,,,,,,,,,
ccTNMO,GD10,0.000000013,,,,,,,,,,,,
ccTNMO,GD09,0.000000013,,,,,,,,,,,,
ccTNMS,GD09,0.000000026,,,,,,,,,,,,
ccNDMT,GD11,0.000000013,,,,,,,,,,,,
ccNDMT,GD05,0.000000013,,,,,,,,,,,,
ccWYMT,GD12,0.000000013,,,,,,,,,,,,
ccWYMT,GD11,0.000000013,,,,,,,,,,,,
ccNVNC,GD11,0.000000013,,,,,,,,,,,,
ccNVNC,GD09,0.000000013,,,,,,,,,,,,
ccNYNC,GD09,0.000000013,,,,,,,,,,,,
ccNYNC,GD06,0.000000013,,,,,,,,,,,,
ccORNC,GD11,0.000000013,,,,,,,,,,,,
ccORNC,GD09,0.000000013,,,,,,,,,,,,
ccPANC,GD09,0.000000013,,,,,,,,,,,,
ccPANC,GD03,0.000000013,,,,,,,,,,,,
ccSCNC,GD09,0.000000026,,,,,,,,,,,,
ccTNNC,GD09,0.000000026,,,,,,,,,,,,
ccTXNC,GD09,0.000000013,,,,,,,,,,,,
ccTXNC,GD02,0.000000013,,,,,,,,,,,,
ccUTNC,GD11,0.000000013,,,,,,,,,,,,
ccUTNC,GD09,0.000000013,,,,,,,,,,,,
ccVANC,GD09,0.000000026,,,,,,,,,,,,
ccWANC,GD11,0.000000013,,,,,,,,,,,,
ccWANC,GD09,0.000000013,,,,,,,,,,,,
ccSDND,GD05,0.000000026,,,,,,,,,,,,
ccSDNE,GD05,0.000000013,,,,,,,,,,,,
ccWYNE,GD12,0.000000013,,,,,,,,,,,,
ccWYNE,GD05,0.000000013,,,,,,,,,,,,
ccVTNH,GD07,0.000000026,,,,,,,,,,,,
ccNYNJ,GD06,0.000000013,,,,,,,,,,,,
ccNYNJ,GD03,0.000000013,,,,,,,,,,,,
ccPANJ,GD03,0.000000026,,,,,,,,,,,,
ccTXNM,GD12,0.000000013,,,,,,,,,,,,
ccTXNM,GD02,0.000000013,,,,,,,,,,,,
ccNYNV,GD11,0.000000013,,,,,,,,,,,,
ccNYNV,GD06,0.000000013,,,,,,,,,,,,
ccORNV,GD11,0.000000026,,,,,,,,,,,,
ccPANV,GD11,0.000000013,,,,,,,,,,,,
ccPANV,GD03,0.000000013,,,,,,,,,,,,
ccTXNV,GD11,0.000000013,,,,,,,,,,,,
ccTXNV,GD02,0.000000013,,,,,,,,,,,,
ccUTNV,GD11,0.000000026,,,,,,,,,,,,
ccWANV,GD11,0.000000026,,,,,,,,,,,,
ccORNY,GD11,0.000000013,,,,,,,,,,,,
ccORNY,GD06,0.000000013,,,,,,,,,,,,
ccPANY,GD06,0.000000013,,,,,,,,,,,,
ccPANY,GD03,0.000000013,,,,,,,,,,,,
ccTXNY,GD06,0.000000013,,,,,,,,,,,,
ccTXNY,GD02,0.000000013,,,,,,,,,,,,
ccUTNY,GD11,0.000000013,,,,,,,,,,,,
ccUTNY,GD06,0.000000013,,,,,,,,,,,,
ccVTNY,GD07,0.000000013,,,,,,,,,,,,
ccVTNY,GD06,0.000000013,,,,,,,,,,,,
ccWANY,GD11,0.000000013,,,,,,,,,,,,
ccWANY,GD06,0.000000013,,,,,,,,,,,,
ccPAOH,GD03,0.000000013,,,,,,,,,,,,
ccPAOH,GD01,0.000000013,,,,,,,,,,,,
ccWVOH,GD01,0.000000026,,,,,,,,,,,,
ccTXOK,GD10,0.000000013,,,,,,,,,,,,
ccTXOK,GD02,0.000000013,,,,,,,,,,,,
ccPAOR,GD11,0.000000013,,,,,,,,,,,,
